id,frame,x [nm],y [nm],z [nm],uncertainty [nm],centroid [nm],cluster_label
82.0,1.0,17875.441568818635,26595.615053266527,757.4278426755177,17.78,697.86,2.0
83.0,1.0,18008.68259668133,26714.470504470657,1068.0772923893123,19.838,697.86,2.0
84.0,1.0,17896.534627142875,26774.955397963156,634.1325528431637,15.014,697.86,2.0
85.0,1.0,17941.061963171287,26755.263704816647,890.3463391462678,7.1963,697.86,2.0
86.0,1.0,18024.833662325684,26533.841901209886,608.8239153717643,22.599,697.86,2.0
87.0,1.0,17878.94172850296,26803.577079298375,705.370112394675,9.3876,697.86,2.0
88.0,1.0,17823.88214143913,26573.374911034673,531.07400421682,13.166,697.86,2.0
89.0,1.0,18009.667977888956,26885.77892625558,834.0976564357636,18.77,697.86,2.0
90.0,1.0,18073.74036323577,26850.97367298347,714.9696235111854,22.351,697.86,2.0
91.0,1.0,17983.686749506243,26735.185268827885,533.8662580362844,19.079,697.86,2.0
92.0,1.0,17807.37764813817,26621.558005811705,831.5175519410251,6.9326,697.86,2.0
93.0,1.0,17834.3399727639,26640.47361518892,490.01886708349997,18.234,697.86,2.0
94.0,1.0,17818.076415062966,26600.119892731338,956.9746409162731,19.097,697.86,2.0
95.0,1.0,17978.189896869197,26727.23572201906,758.3576311109659,8.8761,697.86,2.0
96.0,1.0,18044.754965916607,26849.828724965417,633.0076353436394,32.42,697.86,2.0
97.0,1.0,18144.90590936888,26618.3686021478,447.9680110642223,17.549,697.86,2.0
98.0,1.0,17896.08507066374,26801.21108927341,863.644532598784,25.483,697.86,2.0
99.0,1.0,18031.339618066955,26884.040925418045,904.794204669978,19.187,697.86,2.0
100.0,1.0,18127.834495437037,26811.967562547143,458.10904485441574,25.489,697.86,2.0
101.0,1.0,17883.706567413563,26880.168950768835,835.35214075931,17.961,697.86,2.0
102.0,1.0,18152.259288056044,26814.337199597103,870.3956983957985,22.606,697.86,2.0
103.0,1.0,18085.027488974334,26860.5834214863,781.868138227577,23.523,697.86,2.0
104.0,1.0,18217.66998814996,26780.200387465822,489.4468618937125,13.23,697.86,2.0
105.0,1.0,17954.147909182768,26787.3548447606,1015.3021288835785,20.468,697.86,2.0
106.0,1.0,17754.603986853395,26781.303209731162,514.5995071421582,10.353,697.86,2.0
107.0,1.0,17888.352968245425,26689.270406236286,924.2898364503262,18.241,697.86,2.0
108.0,1.0,17939.43707620939,26780.566404890425,548.641150332995,15.822,697.86,2.0
109.0,1.0,18125.450016720188,26575.66652883618,823.2267349095564,16.134,697.86,2.0
110.0,1.0,17768.386482242287,26682.926442947584,923.8227051540066,22.757,697.86,2.0
111.0,1.0,18094.904418988866,26941.17705158578,764.4752008309283,31.891,697.86,2.0
112.0,1.0,17965.13446223572,26779.521065599794,598.0712684203112,27.054,697.86,2.0
113.0,1.0,16628.360389158206,25054.605851553617,411.3986511165755,12.755,697.86,3.0
114.0,1.0,16429.028598459186,24944.87610636467,879.820140653823,7.8578,697.86,3.0
115.0,1.0,16767.572343687658,24936.504357385926,1085.6409346449732,11.112,697.86,3.0
116.0,1.0,16619.26932325982,24753.779761551694,630.1433900292961,20.857,697.86,3.0
117.0,1.0,16473.871302230848,24859.445668471464,747.0561298173977,6.9875,697.86,3.0
118.0,1.0,16634.141674100574,24767.53654063535,584.8586093532816,11.272,697.86,3.0
119.0,1.0,16460.639507927255,24822.13933737849,668.5744283255431,9.0072,697.86,3.0
120.0,1.0,16581.255008609995,24780.181726938772,614.927151741397,10.989,697.86,3.0
121.0,1.0,16665.39210803545,24862.41681146039,668.0118116377943,11.699,697.86,3.0
122.0,1.0,16512.586266349022,24643.952623352237,650.7873320026981,15.771,697.86,3.0
