id,frame,x [nm],y [nm],z [nm],centroid [nm]
510,1,7596.1,4079.5,-657.75,670
511,1,7507.6,4076.5,-668.71,670
512,1,7633.7,3834,-56.723,670
513,1,7444.9,3866.2,-55.673,670
514,1,7442,3878.7,-22.413,670
515,1,7561.9,3808.4,-671.22,670
516,1,7680.7,3889.7,-29.203,670
517,1,7685.9,3911.9,-54.778,670
518,1,7580.6,3814.8,-43.184,670
519,1,7446,4024.5,-655.94,670
520,1,7421.5,3924.7,-56.718,670
521,1,7664.8,3862.8,-668.22,670
522,1,7607,4067.3,-16.512,670
523,1,7665.3,4032.6,-31.071,670
524,1,7682.2,3988.5,-31.385,670
525,1,7665.3,3862.3,-693.98,670
526,1,7440.2,3882,-675.96,670
527,1,7621.2,3828.3,-657.57,670
528,1,7625.5,4066.7,-655.24,670
529,1,7675.6,4047.5,-285.93,670
530,1,7706.3,3946.1,-431.56,670
531,1,7585.1,3794.8,-425.15,670
532,1,7475.3,3817.6,-278.34,670
533,1,7698.9,4025.3,-103.64,670
534,1,7458.5,3818.2,-110.17,670
535,1,7458.4,4078.7,-606.8,670
536,1,7533.7,4104.3,-121.99,670
537,1,7408.5,3880.4,-118.85,670
538,1,7396.9,3977.7,-101.31,670
539,1,7714.9,3897.7,-112.04,670
540,1,7409.7,3871.1,-603.55,670
541,1,7710.4,3887.5,-117.55,670
542,1,7560.3,3783.4,-589.98,670
543,1,7480.3,4091.4,-593.9,670
544,1,7620.4,3796.2,-591.42,670
545,1,7428.5,4057.4,-503.5,670
546,1,7390.3,3903.2,-217.2,670
547,1,7430.3,3817.3,-206.59,670
548,1,7409.9,3830.8,-167.74,670
549,1,7667.4,4095.6,-178.58,670
550,1,7572.2,3759.4,-167.34,670
551,1,7644.3,4104.7,-530.31,670
552,1,7493.2,4117.4,-531.1,670
553,1,7453.3,3795,-526.22,670
554,1,7666.5,4103.8,-455.98,670
555,1,7714.4,4064.1,-452.62,670
556,1,7692.1,4096.2,-497.88,670
557,1,7589.6,4144.7,-214.16,670
