id,frame,x [nm],y [nm],z [nm],centroid [nm]
482,1,4266.3,799.35,-184.83,670
483,1,4118.2,783.19,-190.9,670
484,1,4108.3,752.79,-574.16,670
485,1,4093.5,753.82,-231.48,670
486,1,4297.4,655.45,-528.57,670
487,1,4165.6,830.24,-531.06,670
488,1,4223.5,841.67,-266.23,670
489,1,4323.2,697.84,-511.36,670
490,1,4328,676.24,-682.89,670
491,1,4160.7,843.95,-715.97,670
492,1,4328.6,670.9,-75.416,670
493,1,4077.7,767.61,-705.93,670
494,1,4108.3,821.53,-69.462,670
495,1,4085.5,788.6,-80.857,670
496,1,4321.2,778.26,-681.52,670
497,1,4206.6,853.62,-59.76,670
498,1,4097.9,642.7,-90.083,670
499,1,4335.7,673.79,-708.66,670
500,1,4211,588.64,-43.681,670
501,1,4065.7,709.57,-689.17,670
502,1,4162,596.53,-717.75,670
503,1,4247.1,845.75,-706.83,670
504,1,4109.6,809.86,-683.68,670
505,1,4089.4,795.05,-707.22,670
506,1,4304.1,634.81,-712.91,670
507,1,4186.4,582.71,-716.99,670
508,1,4315.8,647.48,-82.429,670
509,1,4104,807.25,-43.755,670
510,1,4339.9,693.22,-65.046,670
511,1,4204.2,854.43,-715.93,670
512,1,4270.6,604.21,-679.48,670
513,1,4211.3,858.46,-76.211,670
514,1,4330.5,663.87,-76.463,670
515,1,4251.1,845.63,-711.08,670
516,1,4120.7,612.63,-58.645,670
517,1,4312,632.04,-699.72,670
518,1,4277.6,831.4,-697.01,670
519,1,4176,589.88,-55.288,670
520,1,4330.1,660.43,-699.71,670
521,1,4316.7,801.96,-719.95,670
522,1,4272.2,835.5,-66.137,670
523,1,4331.1,774.52,-701.76,670
524,1,4332.8,700.41,-707.93,670
525,1,4125.5,825.05,-687.62,670
526,1,4272.9,838.32,-80.106,670
527,1,4200.1,857.27,-692.78,670
528,1,4286.1,828,-61.8,670
529,1,4258.8,595.85,-710.32,670
530,1,4334,687.63,-686.4,670
531,1,4333.3,733.77,-711.34,670
532,1,4163.4,853.73,-692.18,670
533,1,4270.1,838.49,-54.979,670
534,1,4298.1,625.13,-688.92,670
535,1,4070,714.14,-80.463,670
536,1,4070.5,760.74,-76.192,670
537,1,4306,811.26,-70.598,670
538,1,4288.6,830.92,-722.75,670
539,1,4211.2,858.11,-706.46,670
540,1,4261.1,602.47,-60.685,670
541,1,4173.8,848.65,-85.121,670
542,1,4344.5,700.95,-474.52,670
543,1,4048.4,739.03,-308.75,670
544,1,4277.1,585.89,-462.51,670
545,1,4355.3,727.09,-310.05,670
546,1,4292,593.61,-309.93,670
547,1,4052.8,688.88,-307.98,670
548,1,4201.5,569.5,-311.29,670
549,1,4336.8,649.76,-461.81,670
550,1,4161.1,569.79,-454.26,670
551,1,4337.5,792.37,-457.77,670
552,1,4175.1,871.93,-456.02,670
553,1,4253.7,567.33,-131.19,670
554,1,4092.5,838.73,-636.22,670
555,1,4093.2,838.49,-631.05,670
556,1,4170.6,879.21,-633.41,670
557,1,4238,562.39,-148.51,670
558,1,4369.3,725.48,-621.34,670
559,1,4368.9,696.48,-617.05,670
560,1,4352.5,653.31,-137.92,670
561,1,4044.1,759.63,-135.44,670
562,1,4080.8,612.67,-138.97,670
563,1,4091.3,838.69,-124.15,670
564,1,4245.8,878.69,-643.23,670
565,1,4083,596.43,-246.14,670
566,1,4369.1,675.95,-246.04,670
567,1,4041.6,649.77,-533.71,670
568,1,4267.7,887.59,-242.63,670
569,1,4218.7,539.27,-203.6,670
570,1,4286.6,885.76,-572.98,670
571,1,4329.1,859.27,-208.52,670
572,1,4088.2,580.16,-567.86,670
573,1,4019.4,744.29,-193.89,670
574,1,4351.7,613.07,-564.19,670
575,1,4379.7,678.72,-573.26,670
576,1,4328.2,862.11,-564.71,670
577,1,4040.7,828.02,-289.16,670
578,1,4302.1,884.73,-476.66,670
579,1,4257,908.86,-481.38,670
580,1,4321.6,547.7,-238.65,670
581,1,4078.6,887.02,-527.65,670
582,1,4241.2,521.24,-237.03,670
583,1,4272.3,909.21,-524.54,670
584,1,4087.8,547.85,-236.9,670
585,1,4066.2,873.41,-523.85,670
586,1,4009.1,666.51,-533.64,670
587,1,4265.7,911.15,-240.14,670
588,1,4030.6,833.42,-245.85,670
589,1,4000.9,758.87,-526.63,670
590,1,4321.2,888.42,-525.86,670
591,1,4412.9,739.59,-528.43,670
592,1,4230.5,926.72,-521.29,670
593,1,1844.4,4357.5,-790.11,670
594,1,1828.4,4382,-53.848,670
595,1,1815.6,4390.6,-169.23,670
596,1,1865.8,4360.6,-188.12,670
597,1,1876.9,4367.7,-555.94,670
598,1,1835.6,4345.3,-521.91,670
599,1,1844.3,4423.4,-485.55,670
600,1,1882.3,4388.7,-209.99,670
601,1,1845.7,4331.5,-552.39,670
602,1,1879,4349.1,-198.54,670
603,1,1881.6,4352.4,-229.9,670
604,1,1787.9,4358.6,-188.78,670
605,1,1804.8,4328.5,-162.56,670
606,1,1817.7,4439.9,-494.11,670
607,1,1824.7,4451.5,-90.001,670
608,1,1840,4297,-606.57,670
609,1,1883,4438.4,-581.87,670
610,1,1853.1,4446.6,-125.3,670
611,1,1765.5,4348.4,-633.8,670
612,1,1868.8,4443.8,-624.16,670
613,1,1774,4409.9,-641.94,670
614,1,1775.4,4342.7,-643.4,670
615,1,1887.1,4433,-619.37,670
616,1,1898.7,4326.9,-101.13,670
617,1,1914.8,4411,-523,670
618,1,1930.9,4415.9,-746.27,670
619,1,1791.1,4299,-3.9821,670
620,1,1794.7,4472.8,-137.62,670
621,1,1823.1,4479.1,-147.35,670
622,1,1885.6,4272.5,-508.98,670
623,1,1958.2,4384,-520.38,670
624,1,1877.7,4271.3,-512.67,670
625,1,1713.2,4368.7,-483.54,670
626,1,1781.8,4488.8,-243.06,670
627,1,1815.2,4256.2,-484.47,670
628,1,1729.4,4328.2,-484.25,670
629,1,1820.6,4494.5,-244.63,670
630,1,1735.5,4446.5,-489.01,670
631,1,1827.6,4246.5,-497.83,670
632,1,1977.9,4389.1,-61.717,670
633,1,1970.4,4420.5,-53.066,670
634,1,1970.2,4419.6,-34.531,670
635,1,1780.4,4508.4,-276.06,670
636,1,1847.5,4216.7,-288.55,670
637,1,1931.1,4508.5,-108.81,670
638,1,1997.7,4438.2,-621.85,670
639,1,1868.2,4551.6,-505.4,670
640,1,1893.2,4537.3,-510.92,670
641,1,1662.6,4363.8,-510.22,670
642,1,1841.2,4548.5,-211.38,670
643,1,1955.3,4238.5,-505.13,670
644,1,1716.2,4496.5,-513.3,670
645,1,1770,4205.2,-537.47,670
646,1,1870.4,4560.9,-192.88,670
647,1,1666.7,4298.1,-547.31,670
648,1,1807.1,4561,-188.78,670
649,1,1997.5,4470.5,-188.7,670
650,1,1690.7,4266.8,-554.39,670
651,1,2019,4445.6,-461.9,670
652,1,1680.6,4512.1,-508.29,670
653,1,5620,10267,51.494,670
654,1,5644.8,10260,-1102.9,670
655,1,5635.8,10278,-104.67,670
656,1,5617.2,10264,-484.48,670
657,1,5627,10280,-692.9,670
658,1,5624,10286,-553.45,670
659,1,5598.6,10251,-246.66,670
660,1,5596.8,10281,-204.5,670
661,1,5674,10290,-178.69,670
662,1,5604.6,10304,-506.14,670
663,1,5612.8,10300,-187.47,670
