config_name,alpha,phi,n_domains
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-414.txt.gz,1.1,0.12,73.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-415.txt.gz,1.1,0.12,62.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-416.txt.gz,1.1,0.12,66.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-417.txt.gz,1.1,0.12,70.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-418.txt.gz,1.1,0.12,63.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-419.txt.gz,1.1,0.12,68.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-42.txt.gz,1.1,0.12,62.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-420.txt.gz,1.1,0.12,60.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-421.txt.gz,1.1,0.12,62.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-422.txt.gz,1.1,0.12,75.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-423.txt.gz,1.1,0.12,59.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-424.txt.gz,1.1,0.12,50.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-425.txt.gz,1.1,0.12,49.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-426.txt.gz,1.1,0.12,51.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-427.txt.gz,1.1,0.12,60.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-428.txt.gz,1.1,0.12,52.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-429.txt.gz,1.1,0.12,69.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-43.txt.gz,1.1,0.12,66.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-430.txt.gz,1.1,0.12,67.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-431.txt.gz,1.1,0.12,63.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-432.txt.gz,1.1,0.12,55.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-433.txt.gz,1.1,0.12,56.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-434.txt.gz,1.1,0.12,52.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-435.txt.gz,1.1,0.12,64.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-436.txt.gz,1.1,0.12,50.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-437.txt.gz,1.1,0.12,67.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-438.txt.gz,1.1,0.12,60.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-439.txt.gz,1.1,0.12,52.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-44.txt.gz,1.1,0.12,69.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-440.txt.gz,1.1,0.12,78.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-441.txt.gz,1.1,0.12,63.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-442.txt.gz,1.1,0.12,42.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-443.txt.gz,1.1,0.12,57.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-444.txt.gz,1.1,0.12,67.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-445.txt.gz,1.1,0.12,73.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-446.txt.gz,1.1,0.12,66.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-447.txt.gz,1.1,0.12,65.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-448.txt.gz,1.1,0.12,68.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-449.txt.gz,1.1,0.12,66.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-45.txt.gz,1.1,0.12,67.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-450.txt.gz,1.1,0.12,70.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-451.txt.gz,1.1,0.12,53.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-452.txt.gz,1.1,0.12,70.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-453.txt.gz,1.1,0.12,64.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-454.txt.gz,1.1,0.12,75.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-455.txt.gz,1.1,0.12,63.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-456.txt.gz,1.1,0.12,60.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-457.txt.gz,1.1,0.12,56.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-458.txt.gz,1.1,0.12,76.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-459.txt.gz,1.1,0.12,53.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-46.txt.gz,1.1,0.12,70.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-460.txt.gz,1.1,0.12,60.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-461.txt.gz,1.1,0.12,75.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-462.txt.gz,1.1,0.12,61.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-463.txt.gz,1.1,0.12,57.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-464.txt.gz,1.1,0.12,74.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-465.txt.gz,1.1,0.12,66.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-466.txt.gz,1.1,0.12,56.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-467.txt.gz,1.1,0.12,61.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-468.txt.gz,1.1,0.12,75.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-469.txt.gz,1.1,0.12,55.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-47.txt.gz,1.1,0.12,75.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-470.txt.gz,1.1,0.12,68.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-471.txt.gz,1.1,0.12,62.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-472.txt.gz,1.1,0.12,53.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-473.txt.gz,1.1,0.12,73.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-474.txt.gz,1.1,0.12,72.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-475.txt.gz,1.1,0.12,46.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-476.txt.gz,1.1,0.12,60.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-477.txt.gz,1.1,0.12,59.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-478.txt.gz,1.1,0.12,57.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-479.txt.gz,1.1,0.12,62.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-48.txt.gz,1.1,0.12,62.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-480.txt.gz,1.1,0.12,62.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-481.txt.gz,1.1,0.12,81.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-482.txt.gz,1.1,0.12,48.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-483.txt.gz,1.1,0.12,52.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-484.txt.gz,1.1,0.12,65.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-485.txt.gz,1.1,0.12,50.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-486.txt.gz,1.1,0.12,63.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-487.txt.gz,1.1,0.12,69.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-488.txt.gz,1.1,0.12,71.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-489.txt.gz,1.1,0.12,72.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-49.txt.gz,1.1,0.12,60.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-490.txt.gz,1.1,0.12,58.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-491.txt.gz,1.1,0.12,77.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-492.txt.gz,1.1,0.12,46.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-493.txt.gz,1.1,0.12,92.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-494.txt.gz,1.1,0.12,57.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-495.txt.gz,1.1,0.12,71.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-496.txt.gz,1.1,0.12,58.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-497.txt.gz,1.1,0.12,73.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-498.txt.gz,1.1,0.12,63.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-499.txt.gz,1.1,0.12,77.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-5.txt.gz,1.1,0.12,74.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-50.txt.gz,1.1,0.12,65.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-500.txt.gz,1.1,0.12,61.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-501.txt.gz,1.1,0.12,70.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-502.txt.gz,1.1,0.12,57.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-503.txt.gz,1.1,0.12,57.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-504.txt.gz,1.1,0.12,69.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-505.txt.gz,1.1,0.12,61.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-506.txt.gz,1.1,0.12,57.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-507.txt.gz,1.1,0.12,77.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-508.txt.gz,1.1,0.12,37.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-509.txt.gz,1.1,0.12,66.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-51.txt.gz,1.1,0.12,60.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-510.txt.gz,1.1,0.12,51.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-511.txt.gz,1.1,0.12,57.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-512.txt.gz,1.1,0.12,57.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-513.txt.gz,1.1,0.12,62.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-514.txt.gz,1.1,0.12,59.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-515.txt.gz,1.1,0.12,65.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-516.txt.gz,1.1,0.12,63.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-517.txt.gz,1.1,0.12,65.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-518.txt.gz,1.1,0.12,49.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-519.txt.gz,1.1,0.12,52.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-52.txt.gz,1.1,0.12,70.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-520.txt.gz,1.1,0.12,70.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-521.txt.gz,1.1,0.12,71.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-522.txt.gz,1.1,0.12,70.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-523.txt.gz,1.1,0.12,67.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-524.txt.gz,1.1,0.12,47.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-525.txt.gz,1.1,0.12,66.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-526.txt.gz,1.1,0.12,70.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-527.txt.gz,1.1,0.12,53.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-528.txt.gz,1.1,0.12,67.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-529.txt.gz,1.1,0.12,51.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-53.txt.gz,1.1,0.12,59.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-530.txt.gz,1.1,0.12,67.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-531.txt.gz,1.1,0.12,67.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-532.txt.gz,1.1,0.12,68.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-533.txt.gz,1.1,0.12,54.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-534.txt.gz,1.1,0.12,74.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-535.txt.gz,1.1,0.12,82.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-536.txt.gz,1.1,0.12,78.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-537.txt.gz,1.1,0.12,61.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-538.txt.gz,1.1,0.12,63.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-539.txt.gz,1.1,0.12,38.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-54.txt.gz,1.1,0.12,63.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-540.txt.gz,1.1,0.12,57.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-541.txt.gz,1.1,0.12,64.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-542.txt.gz,1.1,0.12,63.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-543.txt.gz,1.1,0.12,56.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-544.txt.gz,1.1,0.12,57.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-545.txt.gz,1.1,0.12,85.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-546.txt.gz,1.1,0.12,65.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-547.txt.gz,1.1,0.12,47.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-548.txt.gz,1.1,0.12,77.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-549.txt.gz,1.1,0.12,63.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-55.txt.gz,1.1,0.12,51.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-550.txt.gz,1.1,0.12,76.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-551.txt.gz,1.1,0.12,50.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-552.txt.gz,1.1,0.12,53.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-553.txt.gz,1.1,0.12,56.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-554.txt.gz,1.1,0.12,53.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-555.txt.gz,1.1,0.12,65.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-556.txt.gz,1.1,0.12,66.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-557.txt.gz,1.1,0.12,49.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-558.txt.gz,1.1,0.12,61.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-559.txt.gz,1.1,0.12,57.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-56.txt.gz,1.1,0.12,61.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-560.txt.gz,1.1,0.12,59.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-561.txt.gz,1.1,0.12,58.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-562.txt.gz,1.1,0.12,61.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-563.txt.gz,1.1,0.12,76.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-564.txt.gz,1.1,0.12,69.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-565.txt.gz,1.1,0.12,69.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-566.txt.gz,1.1,0.12,67.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-567.txt.gz,1.1,0.12,71.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-568.txt.gz,1.1,0.12,51.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-569.txt.gz,1.1,0.12,67.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-57.txt.gz,1.1,0.12,56.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-570.txt.gz,1.1,0.12,77.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-571.txt.gz,1.1,0.12,70.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-572.txt.gz,1.1,0.12,61.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-573.txt.gz,1.1,0.12,61.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-574.txt.gz,1.1,0.12,65.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-575.txt.gz,1.1,0.12,64.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-576.txt.gz,1.1,0.12,71.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-577.txt.gz,1.1,0.12,55.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-578.txt.gz,1.1,0.12,65.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-579.txt.gz,1.1,0.12,70.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-58.txt.gz,1.1,0.12,79.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-580.txt.gz,1.1,0.12,59.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-581.txt.gz,1.1,0.12,62.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-582.txt.gz,1.1,0.12,52.0
SRRW-MARCELO-L=130-N=280112-phi=0.12-alpha=1.1-bmax=20-r=0.49-ru=10/config-583.txt.gz,1.1,0.12,63.0
