"id","frame","x [nm]","y [nm]","sigmax [nm]","sigmay [nm]","intensity [photon]","offset [photon]","uncertainty [nm]","centroid [nm]","bgstd","z [nm]","z uncertainty","ydif","centroid2","fwhm0","fwhm1"
95835.0,13766.0,12683.794309672054,13390.11014383427,160.77,160.77,2461.7,231.39,14.274,698.84,0.0,3.0,130.14,-0.83406,701.18,449.98,470.48
95837.0,13767.0,9830.693610099446,9977.119656946063,189.66,189.66,1452.1,285.55,24.453,702.22,0.0,-65.0,223.07,0.10265,704.03,495.42,458.89
95839.0,13767.0,12327.793610099447,12184.119656946063,148.05,148.05,1301.2,291.86,18.587,693.34,0.0,347.0,168.92,-0.36253,695.62,388.7,678.67
95843.0,13767.0,9237.893610099447,16965.119656946063,150.5,150.5,2013.7,277.31,15.12,701.16,0.0,160.0,137.61,-1.4639,702.86,373.09,511.49
95864.0,13772.0,11036.790065921543,13468.16717495459,377.69,377.69,4814.4,18.625,36.52,694.4,0.0,-398.0,333.62,1.8596,696.43,860.7,526.65
95869.0,13774.0,9892.688626657795,9946.98615998361,134.75,134.75,646.33,288.54,29.798,699.67,0.0,-18.0,271.72,0.4726,701.5,480.16,483.72
95890.0,13778.0,9974.485711163998,12053.224092065675,276.23,276.23,2961.0,286.46,29.683,696.68,0.0,-118.0,270.84,-0.093646,698.52,526.1,445.16
95923.0,13783.0,10811.781997577842,16009.271436033192,167.89,167.89,1610.6,230.94,17.083,694.24,0.0,32.0,155.71,-0.35383,696.24,465.89,513.07
95925.0,13783.0,12480.781997577842,17579.271436033192,146.51,146.51,2392.4,259.68,9.5385,700.59,0.0,185.0,86.676,-0.065922,702.89,302.06,431.0
95929.0,13784.0,13012.78124564269,12627.280895350494,503.32,503.32,12415.0,225.58,21.131,699.66,0.0,-390.0,193.29,-0.002701,702.06,489.27,300.79
95930.0,13784.0,10876.78124564269,16029.280895350494,263.43,263.43,4595.7,281.52,20.413,693.2,0.0,76.0,186.0,0.93979,695.21,497.97,593.23
95965.0,13791.0,6303.275896199286,8767.047022229792,192.25,192.25,1884.5,258.33,22.834,695.12,0.0,-95.0,208.35,-0.40717,696.28,513.5,451.95
95971.0,13792.0,6287.175119735556,6991.7564563167425,149.55,149.55,1485.6,209.12,16.096,697.94,0.0,79.0,146.63,0.91719,699.1,487.65,584.16
95984.0,13795.0,7740.6727719828505,11488.384739681092,262.42,262.42,2455.3,274.63,26.599,693.09,0.0,-108.0,242.7,0.52584,694.51,533.87,459.68
95999.0,13798.0,6296.170396711523,6985.412994718478,158.07,158.07,1734.1,255.03,17.23,698.08,0.0,56.0,157.02,-0.28474,699.23,427.75,492.13
96011.0,13799.0,10942.76959884442,16168.422406773347,255.6,255.6,2308.9,138.14,34.424,695.56,0.0,187.0,313.57,-0.063779,697.58,373.18,533.83
96042.0,13803.0,7875.066376856073,15668.460023560761,114.35,114.35,461.5,120.36,30.196,702.29,0.0,133.0,275.12,-2.107,703.74,623.89,818.69
96053.0,13805.0,10871.764747565705,8293.178813107099,366.88,366.88,5274.0,257.1,26.605,699.67,0.0,260.0,242.16,-0.82376,701.68,293.44,464.76
96060.0,13806.0,7709.763928350415,11645.488203171388,401.76,401.76,10971.0,279.28,17.887,697.69,0.0,-320.0,163.6,1.4189,699.11,641.49,416.76
96075.0,13809.0,10847.761452437637,10214.51635453891,292.65,292.65,3365.2,279.69,25.759,702.32,0.0,-373.0,235.46,-0.32049,704.32,639.61,397.77
96080.0,13810.0,12692.76062104816,12044.525732055792,745.55,745.55,42586.0,223.31,13.756,693.52,0.0,-237.0,125.8,0.20235,695.86,912.05,648.56
96082.0,13810.0,11109.76062104816,14740.525732055792,157.71,157.71,934.18,18.62,26.82,693.35,0.0,266.0,244.12,0.048022,695.4,336.79,537.41
96092.0,13812.0,14547.758949148143,18653.5444776862,203.58,203.58,1262.0,274.92,38.667,694.01,0.0,-174.0,352.84,-0.70194,696.7,675.6,523.66
96111.0,13816.0,4970.155568895378,9695.281931357302,135.78,135.78,2059.9,256.57,10.468,699.83,0.0,24.0,95.407,0.025796,700.74,433.98,471.41
96126.0,13819.0,11897.753001845143,15594.609988746322,175.91,175.91,1708.2,263.26,17.787,699.38,0.0,-39.0,162.24,-0.32565,701.58,543.04,526.2
96127.0,13819.0,7305.753001845143,16152.609988746322,139.31,139.31,799.09,273.82,21.891,700.25,0.0,-244.0,199.99,0.01788,701.6,472.16,332.96
96135.0,13821.0,7278.7512753234705,16093.628678035368,153.72,153.72,923.81,257.59,24.9,695.52,0.0,-78.0,227.16,0.34516,696.86,552.02,499.92
96146.0,13824.0,7263.148662831211,6600.056688530429,1081.3,1081.3,157820.0,277.63,8.5798,702.02,0.0,-175.0,78.51,2.1286,703.36,832.53,644.83
96162.0,13826.0,7430.046906043013,17004.675346578017,335.73,335.73,4483.5,228.19,26.078,697.83,0.0,-131.0,237.99,-0.73289,699.2,364.89,302.57
96170.0,13827.0,9875.546023114284,16589.68467091961,314.87,314.87,3061.3,291.99,37.309,699.3,0.0,-302.0,340.66,-0.045002,701.12,656.19,433.51
96195.0,13832.0,12603.741563169402,12595.731245839526,1131.6,1131.6,159660.0,289.13,10.932,697.07,0.0,326.0,99.159,2.3654,699.4,493.92,844.4
96225.0,13837.0,12528.737027825691,12250.777742856966,242.81,242.81,1696.4,256.38,37.204,693.85,0.0,162.0,338.97,-1.2755,696.17,392.76,540.57
96274.0,13843.0,7502.731486085011,13408.833436595718,205.72,205.72,1897.9,282.83,23.305,698.21,0.0,-0.0,212.49,-2.2519,699.59,861.33,895.52
96284.0,13844.0,5688.13055194252,13637.842708006834,218.51,218.51,4476.1,191.8,16.586,694.37,0.0,70.0,151.12,0.16875,695.41,459.68,541.58
96305.0,13849.0,12399.725836216021,13789.88901849035,234.18,234.18,1659.2,274.32,35.951,692.95,0.0,-100.0,327.96,0.78873,695.24,554.09,483.32
96360.0,13859.0,12479.716180143303,11354.98140693586,119.75,119.75,842.59,276.98,16.826,701.17,0.0,-94.0,153.56,0.64793,703.47,419.81,369.79
96361.0,13859.0,6932.516180143304,15361.98140693586,154.29,154.29,1914.6,230.52,12.229,696.08,0.0,274.0,111.06,0.80897,697.35,502.51,810.6
96367.0,13860.0,12579.715198096957,12394.99062875368,261.78,261.78,2311.0,240.1,30.054,698.35,0.0,-186.0,274.33,2.283,700.68,717.06,546.15
96372.0,13862.0,1950.7132250521363,9210.309063113027,140.25,140.25,1106.0,190.81,16.607,697.26,0.0,134.0,151.21,0.19471,697.6,313.62,412.44
96391.0,13864.0,7643.711240078655,16494.027485109626,173.4,173.4,1422.9,276.46,18.775,696.34,0.0,-6.0,171.2,-0.34605,697.75,362.06,372.55
96398.0,13866.0,12681.709243185524,11537.045894750252,383.91,383.91,5932.2,230.03,24.8,699.29,0.0,124.0,225.93,0.87257,701.63,668.72,865.02
96417.0,13869.0,6188.506225516188,16955.073486058576,267.06,267.06,2634.7,231.24,24.179,700.4,0.0,-330.0,220.99,-0.8156,701.53,514.01,330.88
96427.0,13871.0,12895.704198863348,12219.091864838925,294.65,294.65,4630.3,149.88,22.317,694.85,0.0,40.0,203.42,0.49711,697.23,462.65,517.05
96430.0,13872.0,9991.60318107832,11030.101049604082,150.68,150.68,1656.9,77.339,14.989,696.79,0.0,-49.0,136.75,-0.10933,698.64,342.4,325.9
96436.0,13873.0,9990.502160322392,11020.110231287024,174.28,174.28,2199.9,287.11,17.733,697.28,0.0,-30.0,161.74,-0.29105,699.12,684.9,674.46
96437.0,13873.0,10604.702160322393,15601.110231287024,152.33,152.33,2502.5,253.06,12.327,695.25,0.0,18.0,112.36,-0.059172,697.2,460.64,495.11
96444.0,13874.0,12394.701136596686,12210.119409888595,154.64,154.64,1404.2,264.05,17.479,694.81,0.0,32.0,159.32,2.1697,697.1,388.7,428.46
96496.0,13889.0,11411.685425103806,13821.256719723902,159.71,159.71,1460.8,299.53,19.512,700.27,0.0,25.0,177.87,-0.036073,702.37,459.92,500.21
96519.0,13895.0,12918.678954333152,10972.311450225532,1098.3,1098.3,176000.0,226.74,6.7454,701.19,0.0,-173.0,61.78,-0.43129,703.58,633.52,492.15
96527.0,13897.0,10221.6767738376,9514.529669215173,196.96,196.96,2142.9,259.06,19.992,700.42,0.0,-59.0,182.38,1.0771,702.3,565.66,529.0
96538.0,13899.0,11975.674581571062,14357.347875960657,255.72,255.72,2332.7,247.89,25.842,698.53,0.0,-27.0,235.67,-0.94858,700.74,516.61,511.79
96541.0,13900.0,11744.67348102649,14020.356974743958,340.51,340.51,3475.7,260.8,32.675,694.38,0.0,-39.0,297.99,0.25489,696.55,618.21,599.58
96542.0,13901.0,4215.3723775425515,4941.866070468759,127.02,127.02,542.69,185.74,22.247,700.27,0.0,256.0,202.44,0.22345,701.04,274.25,432.02
96573.0,13906.0,9983.566816071767,11083.41150324495,164.44,164.44,2597.4,313.75,13.107,702.64,0.0,-65.0,119.61,0.061562,704.48,502.8,465.69
96593.0,13911.0,7504.761181285738,13146.456859685748,177.64,177.64,2090.0,273.42,17.643,697.7,0.0,-80.0,161.0,0.12232,699.08,534.78,482.23
96616.0,13915.0,1924.9566207645478,9229.693089948063,141.91,141.91,767.52,184.22,22.079,700.59,0.0,-89.0,201.46,0.42947,700.93,515.26,457.89
96620.0,13915.0,10018.356620764549,11052.493089948062,161.9,161.9,2118.1,303.55,14.037,693.41,0.0,-65.0,128.09,-0.91983,695.26,450.23,417.3
96625.0,13916.0,5993.35547332525,7230.702139897042,268.04,268.04,2181.2,30.773,38.545,693.34,0.0,174.0,351.17,1.4642,694.44,491.24,688.54
96628.0,13916.0,10077.055473325252,10990.502139897042,258.91,258.91,3892.9,325.53,18.626,699.35,0.0,-2.0,169.84,-0.41311,701.2,460.56,476.98
96633.0,13917.0,5985.254322964607,7217.011186801077,350.4,350.4,7421.5,235.14,20.922,696.0,0.0,-92.0,190.91,0.75427,697.1,698.28,617.06
96637.0,13917.0,12643.654322964607,11015.511186801079,1235.4,1235.4,233960.0,248.91,6.928,701.93,0.0,-214.0,63.51,-1.1795,704.26,827.15,605.99
96638.0,13917.0,10011.454322964606,11021.511186801079,147.81,147.81,2221.3,314.15,12.003,694.76,0.0,136.0,109.23,-0.51338,696.6,409.03,540.03
96647.0,13918.0,9986.553169683742,11037.520230661017,155.11,155.11,1704.1,279.51,13.829,702.43,0.0,81.0,125.96,1.1226,704.27,431.58,518.8
96651.0,13919.0,9702.252013483783,7975.929271477702,143.75,143.75,858.79,272.46,26.722,701.0,0.0,-224.0,244.01,0.096968,702.79,611.05,441.78
96655.0,13919.0,10013.052013483783,11044.529271477702,150.49,150.49,2575.1,91.29,9.8965,700.96,0.0,331.0,89.708,0.98722,702.8,353.66,607.95
96660.0,13919.0,14370.652013483783,18482.529271477702,165.29,165.29,843.61,259.61,31.959,698.86,0.0,199.0,291.08,-0.23806,701.52,390.65,569.27
96688.0,13927.0,8030.942658931862,8832.501488555821,172.44,172.44,1317.2,275.51,24.57,697.64,0.0,-71.0,224.14,-0.41274,699.11,552.53,506.1
96696.0,13929.0,7626.140291181772,7582.4195124521375,133.53,133.53,846.48,253.83,19.474,702.47,0.0,-51.0,177.65,0.038661,703.87,426.45,404.86
96700.0,13931.0,1942.737911804862,9201.337524212722,115.28,115.28,789.51,147.74,15.456,699.52,0.0,67.0,140.82,-0.22923,699.86,416.23,488.34
96701.0,13931.0,5705.237911804863,13828.637524212721,139.74,139.74,1718.9,274.92,13.278,695.33,0.0,130.0,120.86,-0.1883,696.37,340.5,444.94
96715.0,13934.0,11635.634320958914,9846.364519113928,375.21,375.21,6831.0,195.95,24.268,697.04,0.0,-236.0,221.65,-0.57967,699.19,723.6,515.41
96717.0,13934.0,11765.634320958914,11162.664519113927,142.21,142.21,670.83,268.39,26.958,696.94,0.0,447.0,245.09,-0.020175,699.11,227.25,429.87
96723.0,13935.0,10024.333118206614,11030.673511353803,141.65,141.65,1112.5,303.15,19.758,696.79,0.0,-56.0,180.25,0.16334,698.63,472.15,444.53
96731.0,13936.0,11672.631912554367,9951.982500564827,328.02,328.02,4057.1,191.0,29.116,698.83,0.0,10.0,265.46,-0.50737,700.98,580.72,614.49
96732.0,13936.0,9997.731912554367,11024.682500564828,155.81,155.81,2160.7,308.6,13.942,694.99,0.0,71.0,127.01,-0.17912,696.83,430.81,508.57
96734.0,13936.0,3753.631912554366,15237.682500564828,159.44,159.44,3236.3,196.51,9.087,698.4,0.0,98.0,82.698,-0.22785,699.08,338.76,419.12
96736.0,13937.0,4418.930704003296,9850.891486747852,351.1,351.1,5501.2,226.37,23.651,698.93,0.0,-40.0,215.71,-0.85094,699.74,433.03,418.97
96737.0,13937.0,10021.330704003296,11031.691486747852,152.03,152.03,2166.1,272.38,10.226,701.21,0.0,143.0,93.014,-0.52198,703.06,412.06,549.89
96746.0,13940.0,4259.127060968419,9800.71842713737,134.51,134.51,743.25,265.88,21.446,698.33,0.0,297.0,195.07,0.60069,699.11,589.46,976.92
96750.0,13941.0,9695.725840833325,7996.227401216849,96.768,96.768,502.12,254.05,20.186,693.72,0.0,-95.0,184.2,0.46054,695.51,515.01,453.23
96754.0,13942.0,8506.22461780504,6483.936372272559,287.55,287.55,3690.7,222.34,24.299,697.54,0.0,-133.0,221.77,0.65204,699.1,717.42,592.67
96757.0,13942.0,9999.02461780504,11050.736372272562,161.49,161.49,1741.9,284.89,14.474,697.93,0.0,354.0,131.41,1.4732,699.78,369.96,650.67
96776.0,13945.0,11400.620931372305,9432.263267305556,115.38,115.38,801.21,258.54,15.093,699.96,0.0,250.0,137.22,-0.011643,702.07,208.84,326.65
96786.0,13947.0,8534.018459305178,6388.981182224242,290.45,290.45,5183.6,228.6,19.04,698.9,0.0,-142.0,173.83,0.65084,700.47,566.76,461.82
96793.0,13948.0,9545.017218941399,8034.090135155134,174.36,174.36,1324.0,267.96,20.705,700.85,0.0,46.0,188.72,-0.2244,702.61,395.71,446.99
96795.0,13948.0,4612.9172189414,10395.790135155132,124.5,124.5,1773.9,227.96,10.57,702.6,0.0,211.0,96.04,0.71933,703.44,417.72,619.46
96801.0,13949.0,14938.615975692319,10305.799085068185,127.06,127.06,1004.9,201.7,13.679,698.5,0.0,-52.0,124.8,0.12406,701.26,363.14,344.2
96802.0,13949.0,11028.615975692319,10709.799085068185,340.35,340.35,4880.7,291.48,26.008,699.94,0.0,-52.0,237.22,-0.38363,701.98,594.48,562.88
96807.0,13950.0,10109.614729559053,13115.808031964249,208.03,208.03,2565.6,278.63,18.097,696.3,0.0,-180.0,165.29,-0.1523,698.16,520.53,399.88
96809.0,13951.0,9652.313480542736,7976.016975844163,125.85,125.85,698.3,253.17,21.912,698.0,0.0,-56.0,199.88,0.64971,699.78,606.36,570.47
96819.0,13953.0,10167.610973865443,9304.33485455895,121.03,121.03,728.89,272.22,20.756,699.69,0.0,-304.0,189.74,0.081665,701.56,627.42,413.66
96822.0,13953.0,11859.610973865443,13469.83485455895,441.77,441.77,14253.0,280.59,15.231,700.54,0.0,23.0,138.84,-0.31299,702.73,398.14,431.48
96844.0,13957.0,8511.705925963763,6379.370575832065,136.58,136.58,982.8,2.8208,19.538,696.86,0.0,-31.0,178.19,1.4346,698.42,361.5,355.51
96852.0,13958.0,7726.204656797603,2868.2794986226877,155.55,155.55,895.43,170.68,15.97,693.63,0.0,32.0,145.57,-0.55799,695.06,411.4,453.36
96862.0,13961.0,10245.60083205936,9301.206248941737,217.07,217.07,1765.5,232.63,26.366,701.13,0.0,-133.0,240.62,0.24481,703.01,526.58,434.83
96864.0,13961.0,12359.60083205936,18358.906248941737,163.34,163.34,1228.9,287.33,25.589,701.09,0.0,150.0,233.08,-0.73195,703.37,379.39,512.61
96872.0,13963.0,10036.09826787866,11116.924067452226,201.26,201.26,1750.0,298.71,22.278,696.82,0.0,-92.0,203.28,1.5262,698.67,520.95,460.66
96880.0,13965.0,11748.59569222431,9876.141873942186,180.74,180.74,2480.9,35.783,14.617,702.59,0.0,64.0,133.17,2.4298,704.76,549.09,640.92
96888.0,13966.0,2932.9944000973314,11221.950772681583,157.5,157.5,1007.3,237.8,26.315,697.35,0.0,-12.0,239.96,0.34644,697.88,558.13,568.16
96892.0,13967.0,7722.393105105319,2869.659668418389,154.13,154.13,900.45,174.39,20.813,693.87,0.0,-147.0,190.0,-0.07363,695.29,416.71,336.79
96896.0,13967.0,10031.09310510532,11034.959668418389,170.37,170.37,3279.9,279.1,12.038,694.8,0.0,1.0,109.76,-0.0012992,696.65,537.79,560.03
96902.0,13968.0,10262.591807249399,9277.868561153451,157.38,157.38,1680.3,20.516,13.444,699.62,0.0,61.0,122.48,2.0212,701.52,448.8,520.53
96920.0,13971.0,10017.087896509456,5175.495221356644,119.09,119.09,1032.0,197.69,10.7,696.9,0.0,27.0,97.515,-0.23834,698.75,280.86,306.38
96921.0,13971.0,8399.087896509456,6434.995221356644,199.78,199.78,2615.8,235.71,16.343,697.25,0.0,58.0,148.92,-0.054151,698.79,397.94,459.54
96926.0,13972.0,8341.286587209166,6428.8041020932005,158.59,158.59,1770.5,217.46,14.777,696.45,0.0,-66.0,134.84,0.12541,697.99,446.55,412.62
96928.0,13972.0,3992.6865872091666,7922.3041020932005,784.45,784.45,52234.0,195.14,11.349,701.27,0.0,-119.0,103.67,-0.53404,702.0,281.31,237.51
96930.0,13972.0,10051.186587209166,10996.0041020932,213.79,213.79,2043.2,286.32,21.686,694.45,0.0,-5.0,197.74,1.1537,696.31,390.39,401.98
96932.0,13972.0,3286.786587209167,11526.0041020932,207.61,207.61,2480.9,283.97,16.792,696.38,0.0,-72.0,153.22,0.35073,696.98,371.06,339.34
96933.0,13973.0,8412.985275050602,6455.312979832247,182.46,182.46,1709.6,223.51,19.817,694.26,0.0,74.0,180.57,0.69305,695.81,420.95,499.93
96940.0,13974.0,8402.183960034889,6399.721854574633,142.92,142.92,1363.0,154.45,16.242,696.66,0.0,62.0,147.99,0.53845,698.21,405.36,471.15
96947.0,13975.0,6160.18264216315,7412.0307263212035,159.93,159.93,2456.4,263.17,10.677,697.98,0.0,103.0,97.191,-0.23671,699.11,403.52,503.66
96949.0,13975.0,3256.082642163149,11499.030726321202,294.28,294.28,3997.6,164.47,21.543,694.62,0.0,414.0,195.77,-1.485,695.21,495.97,916.94
96953.0,13976.0,4978.381321436513,8345.339595072805,375.71,375.71,6370.0,236.98,23.437,695.29,0.0,195.0,213.39,1.1267,696.19,595.11,861.2
96960.0,13977.0,10031.579997856104,5154.548460830289,133.04,133.04,1125.9,189.26,13.209,698.32,0.0,-58.0,120.53,0.20183,700.17,498.48,467.29
96961.0,13977.0,8364.479997856104,6380.048460830289,163.47,163.47,1617.5,235.49,15.025,695.59,0.0,-2.0,137.0,0.66177,697.13,465.35,481.7
96963.0,13977.0,7867.579997856105,9768.048460830287,145.04,145.04,1511.4,257.57,15.454,699.12,0.0,-88.0,141.05,0.096901,700.57,395.27,351.85
96964.0,13977.0,10025.779997856105,11063.048460830287,149.1,149.1,1274.2,287.18,17.022,701.84,0.0,-58.0,155.3,0.61462,703.69,507.7,476.03
96967.0,13977.0,7837.279997856105,14821.048460830287,154.0,154.0,695.23,251.52,30.663,695.3,0.0,145.0,279.36,0.31954,696.74,495.98,664.67
96968.0,13978.0,10051.878671423052,5166.057323594497,143.14,143.14,1622.4,198.66,10.754,698.91,0.0,91.0,97.912,-0.093287,700.76,297.67,363.87
96970.0,13978.0,4710.978671423053,8195.757323594496,268.69,268.69,2849.7,210.1,26.652,699.79,0.0,205.0,242.69,-0.31806,700.64,584.15,858.39
96975.0,13978.0,12009.578671423053,14536.057323594498,163.01,163.01,1734.1,294.09,17.195,698.65,0.0,68.0,156.68,-0.15293,700.87,369.78,434.3
96978.0,13979.0,4758.977342138482,9914.966183366278,123.33,123.33,874.36,257.85,17.721,702.13,0.0,60.0,161.48,0.36653,703.0,431.98,500.64
96991.0,13981.0,9683.27467501929,8025.683893935953,660.45,660.45,38211.0,228.25,12.685,695.76,0.0,-175.0,115.94,-0.76439,697.54,605.35,468.43
97005.0,13983.0,10028.771996507534,11072.101592546083,116.32,116.32,482.12,279.4,27.609,693.57,0.0,22.0,251.7,-2.4347,695.42,761.55,824.17
97009.0,13983.0,14963.571996507533,17542.101592546085,185.26,185.26,1320.1,273.22,26.583,701.85,0.0,-421.0,243.05,0.16847,704.62,516.1,311.54
97012.0,13984.0,10010.070652982262,11009.110437368441,146.02,146.02,1658.4,177.56,13.291,695.89,0.0,515.0,120.37,-0.92183,697.73,386.93,758.71
97014.0,13984.0,11903.570652982262,14550.110437368441,144.74,144.74,584.0,6.5006,39.142,693.89,0.0,-76.0,357.01,2.7569,696.08,410.82,373.14
97019.0,13985.0,9985.369306612227,11085.11927920345,164.34,164.34,3106.4,290.34,10.906,697.88,0.0,-0.0,99.437,-0.1191,699.72,450.3,468.06
97021.0,13986.0,10023.567957398562,5183.628118051966,162.1,162.1,1847.6,192.77,10.787,702.09,0.0,-2.0,98.359,0.25669,703.93,362.71,375.71
97027.0,13987.0,10023.066605342385,5185.536953914831,130.73,130.73,1324.9,190.52,10.866,697.61,0.0,76.0,98.956,0.088674,699.46,327.21,389.8
97032.0,13987.0,15128.566605342385,17640.136953914833,117.4,117.4,608.62,165.91,17.94,701.43,0.0,466.0,162.83,-1.8304,704.23,239.55,458.3
97033.0,13988.0,10051.365250444826,5178.845786792895,142.94,142.94,1453.2,194.45,11.815,700.73,0.0,-115.0,107.91,0.21145,702.58,373.44,317.55
97050.0,13991.0,10037.261168715118,5163.472267526734,127.12,127.12,1447.9,198.9,10.497,701.78,0.0,282.0,95.259,0.031655,703.63,274.55,447.0
97054.0,13991.0,10017.961168715117,11047.172267526734,165.38,165.38,1748.4,155.56,19.159,697.42,0.0,115.0,174.51,-1.3993,699.26,457.44,583.02
97059.0,13992.0,10585.55980246329,16523.181088474055,1055.6,1055.6,169330.0,252.45,7.4256,695.97,0.0,105.0,67.539,-1.8795,697.92,364.4,456.31
97060.0,13992.0,15117.55980246329,17564.181088474055,131.46,131.46,837.18,253.44,24.032,694.72,0.0,-175.0,219.4,-0.39407,697.51,481.96,372.9
97067.0,13994.0,7879.7570614535125,9773.99872142784,156.59,156.59,1006.9,254.78,20.121,697.57,0.0,-590.0,184.41,0.01449,699.02,547.84,315.64
97071.0,13995.0,7863.255686697812,9787.907533436004,181.47,181.47,1807.4,248.68,21.697,700.46,0.0,-127.0,198.03,0.025148,701.91,379.33,316.3
97075.0,13996.0,7920.954309109739,9777.116342466139,139.02,139.02,1037.6,265.43,20.155,697.25,0.0,-196.0,184.09,-0.071606,698.71,596.94,448.08
97077.0,13996.0,10018.554309109739,11114.21634246614,138.87,138.87,1147.2,294.96,16.19,697.06,0.0,266.0,147.19,0.62772,698.91,461.26,736.38
97079.0,13996.0,8679.25430910974,16440.216342466134,113.78,113.78,589.12,261.36,21.845,695.63,0.0,41.0,199.11,0.3287,697.23,564.84,632.17
97083.0,13997.0,10037.752928690421,5179.225148519093,133.33,133.33,1188.9,187.87,12.584,696.73,0.0,-76.0,114.86,0.15259,698.58,410.39,372.58
97087.0,13997.0,7671.55292869042,14594.225148519092,109.49,109.49,417.01,281.49,30.21,700.23,0.0,644.0,274.42,2.761,701.64,170.02,345.85
97096.0,13998.0,12411.551545440981,13159.233951595716,165.89,165.89,2240.3,155.31,13.357,693.66,0.0,-19.0,121.82,0.29033,695.95,465.4,467.35
97106.0,13999.0,8786.450159362548,11995.242751696853,505.68,505.68,16349.0,301.71,17.882,695.78,0.0,-223.0,163.41,-0.72711,697.4,514.83,372.96
97111.0,14000.0,12362.548770456247,13196.251548823353,201.76,201.76,2266.8,119.84,25.3,698.09,0.0,-64.0,230.79,-1.0948,700.37,470.71,436.61
97121.0,14002.0,5806.445984164552,7135.169134155826,142.08,142.08,1051.8,241.34,17.772,696.79,0.0,-32.0,162.1,0.65577,697.85,558.97,548.84
97130.0,14004.0,10035.643186574902,5188.586707599912,124.69,124.69,1102.9,188.09,11.339,701.82,0.0,-13.0,103.41,0.15886,703.67,339.28,344.46
97132.0,14004.0,7910.143186574904,9778.386707599913,152.8,152.8,1606.0,261.13,14.701,696.66,0.0,-142.0,134.27,-0.18356,698.12,422.86,344.12
97136.0,14005.0,7907.04178354616,9789.395489865929,146.79,146.79,1418.3,264.0,14.35,701.19,0.0,-222.0,131.2,0.018462,702.64,528.09,382.61
